sample label	d1	d2
c2g1s57	7.92763000	10.86815400
c2g1s58	8.12484600	6.98832500
c2g1s65	8.72135000	9.24906900
c2g1s66	7.53904400	11.21893400
c2g1s67	8.57320300	8.45942700
c2g1s71	7.16268400	6.83742600
c2g1s72	8.82186700	8.34396700
c2g1s73	8.70148200	8.44679100
c2g1s74	8.57297100	7.61559100
c2g1s76	8.77466000	7.66302200
c2g1s78	8.68920300	7.93023300
c2g1s82	7.38750400	9.87898500
c2g1s87	8.39501400	8.58432700
c2g1s88	7.90169800	8.27353000
c2g1s9	8.01009600	9.23509300
c2g1s90	8.11376200	9.80575500
c2g1s91	8.90667800	8.36598000
c2g1s95	7.04783400	7.00149500
c2g1s96	7.88912700	8.71920500
c2g1s97	8.56428600	9.64051000
c2g2s502	9.30226600	8.86101500
c2g2s503	9.19076700	8.63582200
c2g2s504	9.66954600	10.47917500
c2g2s523	9.37658600	8.06435100
c2g2s525	9.00377200	8.38890400
c2g2s529	9.10725900	9.31783200
c2g2s543	9.48805600	9.49933800
c2g2s545	9.23534200	8.27705900
c2g2s557	9.44396300	7.98173100
c2g2s562	10.50905100	10.98568400
c2g2s567	9.21583700	8.96493100
c2g2s572	10.92235300	11.48942400
c2g2s577	9.54535100	8.05600500
c2g2s587	10.24376400	9.23058000
c2g2s599	10.73387200	10.44239200
c2g2s604	9.20973100	8.61461700
c2g2s608	10.44375200	9.98363900
c2g2s617	9.53891800	9.32479200
c2g2s620	9.03238600	8.95130500
c2g2s621	10.56885900	10.14592000
c2g2s633	9.79926300	10.49782800
c2g2s634	10.36753100	9.59648900
c2g2s655	9.25652700	8.38456200
c2g2s659	10.25674500	9.81783400
c2g2s660	9.26386700	9.67510900
c2g2s664	10.83184900	11.26412700
c2g2s665	9.14209500	8.79232300
c2g2s667	9.36124100	8.39972200
c2g2s673	10.05818700	10.38808800
c2g2s678	10.13730500	10.69545300
c2g2s679	9.82375200	8.93478100
c2g2s685	9.18768800	8.31894400
c2g2s692	9.20122300	9.17254400
c2g2s693	10.93229500	10.99940000
c2g2s706	10.35993700	10.25483700
c2g2s712	9.47971900	7.58150500
c2g2s715	9.72437300	8.70355500
c2g2s718	9.35805600	8.69448800
c2g2s735	9.69601200	9.92065400
c2g2s736	9.26381100	9.43170500
c2g2s739	9.29603200	8.94191200
c2g2s743	10.74058600	10.60143700
c2g2s761	9.18458400	9.62279200
c2g2s773	9.19941000	8.56598700
c2g2s780	9.44000300	7.52759700
c2g2s796	9.15435700	8.31101800
c2g2s797	9.04327700	8.04490700
c2g2s810	9.63302700	8.82618400
c2g2s819	9.38872500	9.21491000
c2g2s821	9.28819800	8.97504600
c2g2s822	9.24497400	7.79061900
c2g2s829	9.26510100	8.14873900
c2g2s844	10.26724600	11.04327800
c2g2s851	9.58028600	8.55039800
c2g2s864	9.01390800	8.57584400
c2g2s865	10.43859300	11.12774700
c2g2s869	9.90348100	10.52440200
c2g2s907	9.99276400	8.80963100
c2g2s908	9.46237200	8.53943400
c2g2s911	9.08099700	7.96911800
c2g2s919	9.26049900	9.01161500
c2g2s921	10.07769300	9.59329500
c2g2s935	9.61148700	9.52510900
c2g2s936	9.01333400	8.41420700
c2g2s940	9.77197700	9.20426000
c2g2s947	9.09048700	8.72605800
c2g2s957	9.42620800	8.32611500
c2g2s981	9.04133300	8.10468900
c2g2s987	9.39290500	9.36366500
c2g2s989	9.09058200	9.04973300
c2g2s999	9.42027500	8.47347400




c2g2s505	11.34994800	6.55591500
c2g2s508	12.37881600	7.07115200
c2g2s509	11.90309000	7.27961300
c2g2s511	12.33320200	7.25287800
c2g2s512	11.78632500	7.44364500
c2g2s519	11.23856300	10.11232600
c2g2s520	12.74773100	5.60194000
c2g2s521	12.48983200	6.98258800
c2g2s526	11.64768800	8.36692900
c2g2s527	10.17347900	8.07601500
c2g2s530	11.45559900	5.49669000
c2g2s531	10.03793900	7.57447300
c2g2s533	11.15958800	6.09921500
c2g2s536	11.73962700	7.48055000
c2g2s539	9.86599500	7.04674000
c2g2s544	10.56312200	7.66233700
c2g2s549	9.99039900	7.47594100
c2g2s552	13.05782200	7.14063500
c2g2s554	12.59315400	6.31432200
c2g2s555	13.68420400	5.67964900
c2g2s556	10.69071400	5.91097200
c2g2s558	11.08864300	9.66961600
c2g2s561	13.34161700	6.30148100
c2g2s563	10.65354300	6.77215900
c2g2s564	9.88639800	7.38313100
c2g2s565	10.33036100	7.01402900
c2g2s566	11.59766500	9.10267300
c2g2s570	10.65942300	6.88313800
c2g2s571	12.71711400	7.14780800
c2g2s573	11.00054100	7.42692100
c2g2s574	10.20847500	6.62260600
c2g2s576	11.20900400	8.83936600
c2g2s578	10.06145900	8.27184100
c2g2s579	11.95316500	6.82295500
c2g2s580	10.79624700	9.25242900
c2g2s582	11.92596600	9.26440700
c2g2s585	9.92393500	8.43294000
c2g2s589	11.91596400	6.86610900
c2g2s590	11.90588600	7.94426700
c2g2s593	10.70562500	6.71612700
c2g2s594	10.95251800	9.12373600
c2g2s598	10.85487100	7.10571300
c2g2s600	9.76924900	6.55975100
c2g2s602	13.16563600	6.42949700
c2g2s603	11.46318600	9.40981000
c2g2s605	13.79997300	6.43117100
c2g2s615	10.39545500	8.10139900
c2g2s618	10.53440700	6.85585700
c2g2s619	13.41233300	6.87155200
c2g2s622	11.03997700	8.72789300
c2g2s628	11.11321000	8.16314100
c2g2s629	12.32173100	8.27830000
c2g2s639	11.83192300	7.92385300
c2g2s640	12.23211000	7.68546900
c2g2s641	12.56851700	7.99778600
c2g2s642	9.91957500	6.58470100
c2g2s644	11.08396300	8.93574800
c2g2s645	12.45149500	7.64503800
c2g2s646	10.44223700	8.04680000
c2g2s649	9.97100400	7.78020400
c2g2s653	10.07839800	6.73837700
c2g2s654	10.99797200	8.02307800
c2g2s656	10.76853700	9.82679900
c2g2s662	13.28420500	6.87532200
c2g2s669	10.98224700	10.31936200
c2g2s672	12.79199600	5.65648100
c2g2s677	11.16514600	9.90810600
c2g2s686	11.65268800	7.08429800
c2g2s687	10.09050600	7.41314600
c2g2s689	10.38101800	7.13447100
c2g2s691	9.56403600	6.88453500
c2g2s694	10.41034700	7.52834400
c2g2s695	13.06303500	7.02053800
c2g2s697	12.22851400	7.67990400
c2g2s698	11.06477400	9.51437600
c2g2s699	10.43316800	6.78458800
c2g2s701	12.64093400	7.10178700
c2g2s702	10.44188300	7.66582300
c2g2s703	11.41717100	7.53854900
c2g2s704	11.56704500	8.81709300
c2g2s708	11.47747800	7.14646300
c2g2s713	11.25642000	5.76003800
c2g2s717	11.45217200	7.33389900
c2g2s726	10.58600500	6.30003100
c2g2s727	13.03817800	6.14372700
c2g2s728	10.35808800	7.11059800
c2g2s731	10.64436500	5.86769700
c2g2s742	10.17289000	6.52815400
c2g2s744	10.76819800	6.87435800
c2g2s745	10.00994300	7.86546100
c2g2s748	11.09335100	6.82705500
c2g2s753	12.63469600	7.06667300
c2g2s754	11.28222800	8.07661600
c2g2s756	11.19004300	8.00841000
c2g2s757	10.86728300	9.01251400
c2g2s758	11.07828500	8.74757100
c2g2s760	10.66806100	8.40761500
c2g2s767	10.70990200	8.94486700
c2g2s768	9.63947100	6.77425200
c2g2s769	11.30753200	7.87379300
c2g2s775	11.49764900	9.78727500
c2g2s777	11.21510600	6.30574400
c2g2s778	11.28970700	8.66836400
c2g2s781	10.71194800	8.27642700
c2g2s783	9.48576300	7.47521500
c2g2s786	11.85666100	5.80923400
c2g2s788	12.08837600	6.22006900
c2g2s795	10.20315500	8.42533900
c2g2s798	12.89542500	6.93299000
c2g2s803	13.66631900	5.82200800
c2g2s804	11.28887100	8.56691500
c2g2s807	13.36180500	6.51577900
c2g2s812	11.94883300	8.55857400
c2g2s813	10.08187400	7.10952800
c2g2s815	13.00835500	6.72275900
c2g2s816	9.58139600	6.97362800
c2g2s817	9.64420200	7.18598400
c2g2s820	9.92146900	7.16551900
c2g2s828	11.88542800	8.28208200
c2g2s831	13.22296000	5.94738900
c2g2s832	9.97466900	7.40300400
c2g2s834	11.81681200	6.05675100
c2g2s835	9.92273100	8.09132900
c2g2s838	13.34049900	5.56801500
c2g2s841	11.71923700	6.48342800
c2g2s842	13.12188200	5.59257700
c2g2s843	10.85484300	8.94027400
c2g2s849	11.14682900	7.22854400
c2g2s850	12.16980100	7.49656000
c2g2s852	11.27854900	9.73382600
c2g2s856	11.52386900	6.43937100
c2g2s857	11.41845500	8.06848900
c2g2s863	10.80155800	10.14158300
c2g2s867	11.88937400	5.34166300
c2g2s868	11.97592300	6.83475300
c2g2s871	10.07330500	6.48848400
c2g2s873	13.37479900	6.22489700
c2g2s874	12.88530100	7.41609500
c2g2s875	9.67114400	6.75384200
c2g2s878	11.24177700	9.48647200
c2g2s886	10.58688300	8.62415200
c2g2s888	11.11867300	6.84777500
c2g2s891	13.53151300	6.25271200
c2g2s896	11.28020400	9.48150400
c2g2s898	11.76782900	8.93179900
c2g2s900	10.51366700	6.50411800
c2g2s909	10.14775000	6.77003000
c2g2s915	11.72907000	7.33923200
c2g2s917	12.55731900	6.27812900
c2g2s920	12.73482600	7.62344400
c2g2s929	9.76487400	7.67050800
c2g2s931	10.78052000	5.99302700
c2g2s934	10.65511800	6.08665800
c2g2s941	11.42709500	7.24382000
c2g2s943	13.86507200	6.18129000
c2g2s944	11.22294700	7.08996900
c2g2s948	10.20685500	8.17458700
c2g2s952	11.74873400	6.84352200
c2g2s953	13.69255400	6.06555800
c2g2s956	10.20275700	8.61700700
c2g2s958	10.61398200	9.53296900
c2g2s960	12.66210700	6.53471900
c2g2s963	11.66650400	5.78734900
c2g2s965	11.20510900	9.01578300
c2g2s969	10.38396900	6.43667200
c2g2s970	9.54433800	7.50272400
c2g2s974	9.63196700	7.14779100
c2g2s975	10.11931600	7.82758400
c2g2s978	10.65055800	6.09410400
c2g2s983	11.75136000	8.28869000
c2g2s986	12.79787300	6.74711000
c2g2s992	9.96634800	6.57396500
c2g2s993	12.95503700	5.64947900
c2g2s998	10.38388700	6.13941700




