sample label	d1	d2
monkeyc8sp2s3617	-6,51048	13,30824
monkeyc8sp2s3618	-6,46366	13,32854
monkeyc8sp2s3619	-6,41707	13,34983
monkeyc8sp2s3620	-6,37075	13,37211
monkeyc8sp2s3621	-6,3247	13,39537
monkeyc8sp2s3622	-6,27896	13,41961
monkeyc8sp2s3623	-6,23353	13,44484
monkeyc8sp2s3624	-6,18845	13,47104
monkeyc8sp2s3625	-6,14373	13,49821
monkeyc8sp2s3626	-6,09939	13,52635
monkeyc8sp2s3627	-6,05546	13,55546
monkeyc8sp2s3628	-6,01195	13,58552
monkeyc8sp2s3629	-5,96888	13,61653
monkeyc8sp2s3630	-5,92628	13,64849
monkeyc8sp2s3631	-5,88417	13,68138
monkeyc8sp2s3632	-5,84256	13,71521
monkeyc8sp2s3633	-5,80148	13,74997
monkeyc8sp2s3634	-5,76095	13,78564
monkeyc8sp2s3635	-5,72098	13,82222
monkeyc8sp2s3636	-5,6816	13,85969
monkeyc8sp2s3637	-5,64282	13,89806
monkeyc8sp2s3638	-5,60467	13,93731
monkeyc8sp2s3639	-5,56716	13,97743
monkeyc8sp2s3640	-5,53032	14,01841
monkeyc8sp2s3641	-5,49417	14,06025
monkeyc8sp2s3642	-5,45871	14,10291
monkeyc8sp2s3643	-5,42398	14,14641
monkeyc8sp2s3644	-5,38998	14,19072
monkeyc8sp2s3645	-5,35675	14,23583
monkeyc8sp2s3646	-5,32429	14,28174
monkeyc8sp2s3647	-5,29262	14,32841
monkeyc8sp2s3648	-5,26177	14,37585
monkeyc8sp2s3649	-5,23175	14,42404
monkeyc8sp2s3650	-5,20257	14,47296
monkeyc8sp2s3651	-5,17426	14,522605
monkeyc8sp2s3652	-5,14683	14,572949
monkeyc8sp2s3653	-5,1203	14,623981
monkeyc8sp2s3654	-5,09468	14,675685
monkeyc8sp2s3655	-5,06999	14,728045
monkeyc8sp2s3656	-5,04624	14,781043
monkeyc8sp2s3657	-5,02345	14,834663
monkeyc8sp2s3658	-5,00164	14,888887
monkeyc8sp2s3659	-4,98082	14,943698
monkeyc8sp2s3660	-4,96101	14,999078
monkeyc8sp2s3661	-4,94221	15,055007
monkeyc8sp2s3662	-4,92444	15,111467
monkeyc8sp2s3663	-4,90772	15,168439
monkeyc8sp2s3664	-4,89206	15,225904
monkeyc8sp2s3665	-4,87747	15,283842
monkeyc8sp2s3666	-4,86397	15,342233
monkeyc8sp2s3667	-4,85155	15,4010561
monkeyc8sp2s3668	-4,84025	15,4602913
monkeyc8sp2s3669	-4,83006	15,5199176
monkeyc8sp2s3670	-4,821	15,5799137
monkeyc8sp2s3671	-4,81308	15,640258
monkeyc8sp2s3672	-4,80631	15,70093
monkeyc8sp2s3673	-4,8007	15,761906
monkeyc8sp2s3674	-4,79626	15,823165
monkeyc8sp2s3675	-4,79299	15,884684
monkeyc8sp2s3676	-4,7909	15,946441
monkeyc8sp2s3677	-4,79001	16,008412
monkeyc8sp2s3678	-4,79032	16,070575
monkeyc8sp2s3679	-4,79183	16,132907
monkeyc8sp2s3680	-4,79456	16,195383
monkeyc8sp2s3681	-4,79851	16,257981
monkeyc8sp2s3682	-4,80368	16,320677
monkeyc8sp2s3683	-4,81007	16,383446
monkeyc8sp2s3684	-4,81771	16,446264
monkeyc8sp2s3685	-4,82658	16,50911
monkeyc8sp2s3686	-4,83669	16,57195
monkeyc8sp2s3687	-4,84805	16,63477
monkeyc8sp2s3688	-4,86065	16,69754
monkeyc8sp2s3689	-4,87451	16,76024
monkeyc8sp2s3690	-4,88962	16,82284
monkeyc8sp2s3691	-4,90598	16,88532
monkeyc8sp2s3692	-4,92359	16,94765
monkeyc8sp2s3693	-4,94245	17,00981
monkeyc8sp2s3694	-4,96257	17,07176
monkeyc8sp2s3695	-4,98395	17,1335
monkeyc8sp2s3696	-5,00657	17,19498
monkeyc8sp2s3697	-5,03044	17,25619
monkeyc8sp2s3698	-5,05556	17,3171
monkeyc8sp2s3699	-5,08192	17,37769
monkeyc8sp2s3700	-5,10953	17,43793
monkeyc8sp2s3701	-5,13837	17,49779
monkeyc8sp2s3702	-5,16844	17,55725
monkeyc8sp2s3703	-5,19974	17,61628
monkeyc8sp2s3704	-5,23226	17,67487
monkeyc8sp2s3705	-5,266	17,73297
monkeyc8sp2s3706	-5,30095	17,79058
monkeyc8sp2s3707	-5,33711	17,84766
monkeyc8sp2s3708	-5,37445	17,90418
monkeyc8sp2s3709	-5,41299	17,96014
monkeyc8sp2s3710	-5,4527	18,01549
monkeyc8sp2s3711	-5,49359	18,07021
monkeyc8sp2s3712	-5,53563	18,12429
monkeyc8sp2s3713	-5,57882	18,17769
monkeyc8sp2s3714	-5,62316	18,23039
monkeyc8sp2s3715	-5,66862	18,28237
monkeyc8sp2s3716	-5,7152	18,3336
monkeyc8sp2s3717	-5,76289	18,38407
monkeyc8sp2s3718	-5,81167	18,43374
monkeyc8sp2s3719	-5,86153	18,48259
monkeyc8sp2s3720	-5,91245	18,5306
monkeyc8sp2s3721	-5,96443	18,57775
monkeyc8sp2s3722	-6,01744	18,62401
monkeyc8sp2s3723	-6,07148	18,66937
monkeyc8sp2s3724	-6,12652	18,7138
monkeyc8sp2s3725	-6,18256	18,75727
monkeyc8sp2s3726	-6,23957	18,79977
monkeyc8sp2s3727	-6,29754	18,84127
monkeyc8sp2s3728	-6,35644	18,88176
monkeyc8sp2s3729	-6,41628	18,92122
monkeyc8sp2s3730	-6,47701	18,95961
monkeyc8sp2s3731	-6,53864	18,99693
monkeyc8sp2s3732	-6,60113	19,03315
monkeyc8sp2s3733	-6,66446	19,06826
monkeyc8sp2s3734	-6,72863	19,10222
monkeyc8sp2s3735	-6,7936	19,13504
monkeyc8sp2s3736	-6,85936	19,16668
monkeyc8sp2s3737	-6,92588	19,19713
monkeyc8sp2s3738	-6,99315	19,22637
monkeyc8sp2s3739	-7,061141	19,25439
monkeyc8sp2s3740	-7,129829	19,28116
monkeyc8sp2s3741	-7,199194	19,30668
monkeyc8sp2s3742	-7,269213	19,33092
monkeyc8sp2s3743	-7,339861	19,35387
monkeyc8sp2s3744	-7,411116	19,37551
monkeyc8sp2s3745	-7,482952	19,39584
monkeyc8sp2s3746	-7,555346	19,41483
monkeyc8sp2s3747	-7,628272	19,43247
monkeyc8sp2s3748	-7,701706	19,44875
monkeyc8sp2s3749	-7,775621	19,46365
monkeyc8sp2s3750	-7,849993	19,47717
monkeyc8sp2s3751	-7,9247947	19,48929
monkeyc8sp2s3752	-8	19,5
monkeyc8sp2s3753	-8,0755822	19,50929
monkeyc8sp2s3754	-8,151515	19,51714
monkeyc8sp2s3755	-8,22777	19,52356
monkeyc8sp2s3756	-8,30432	19,52852
monkeyc8sp2s3757	-8,381139	19,53203
monkeyc8sp2s3758	-8,458197	19,53406
monkeyc8sp2s3759	-8,535467	19,53462
monkeyc8sp2s3760	-8,61292	19,5337
monkeyc8sp2s3761	-8,690529	19,53129
monkeyc8sp2s3762	-8,768263	19,52738
monkeyc8sp2s3763	-8,846095	19,52197
monkeyc8sp2s3764	-8,923996	19,51505
monkeyc8sp2s3765	-9,00193	19,50662
monkeyc8sp2s3766	-9,07988	19,49668
monkeyc8sp2s3767	-9,15781	19,48522
monkeyc8sp2s3768	-9,23569	19,47224
monkeyc8sp2s3769	-9,31349	19,45773
monkeyc8sp2s3770	-9,39119	19,4417
monkeyc8sp2s3771	-9,46874	19,42414
monkeyc8sp2s3772	-9,54612	19,40506
monkeyc8sp2s3773	-9,62331	19,38445
monkeyc8sp2s3774	-9,70027	19,36232
monkeyc8sp2s3775	-9,77696	19,33866
monkeyc8sp2s3776	-9,85337	19,31348
monkeyc8sp2s3777	-9,92946	19,28678
monkeyc8sp2s3778	-10,0052	19,25856
monkeyc8sp2s3779	-10,08056	19,22883
monkeyc8sp2s3780	-10,15551	19,19759
monkeyc8sp2s3781	-10,23002	19,16485
monkeyc8sp2s3782	-10,30406	19,13061
monkeyc8sp2s3783	-10,37759	19,09488
monkeyc8sp2s3784	-10,4506	19,05766
monkeyc8sp2s3785	-10,52305	19,01897
monkeyc8sp2s3786	-10,59491	18,9788
monkeyc8sp2s3787	-10,66615	18,93717
monkeyc8sp2s3788	-10,73673	18,8941
monkeyc8sp2s3789	-10,80664	18,84957
monkeyc8sp2s3790	-10,87585	18,80362
monkeyc8sp2s3791	-10,94431	18,75625
monkeyc8sp2s3792	-11,01201	18,70746
monkeyc8sp2s3793	-11,07891	18,65728
monkeyc8sp2s3794	-11,14499	18,60571
monkeyc8sp2s3795	-11,21021	18,55277
monkeyc8sp2s3796	-11,27456	18,49848
monkeyc8sp2s3797	-11,33799	18,44284
monkeyc8sp2s3798	-11,40049	18,38587
monkeyc8sp2s3799	-11,46203	18,32759
monkeyc8sp2s3800	-11,52257	18,26801
monkeyc8sp2s3801	-11,5821	18,20715
monkeyc8sp2s3802	-11,64058	18,14503
monkeyc8sp2s3803	-11,69798	18,08167
monkeyc8sp2s3804	-11,75429	18,01708
monkeyc8sp2s3805	-11,80948	17,95128
monkeyc8sp2s3806	-11,86351	17,88429
monkeyc8sp2s3807	-11,91638	17,81614
monkeyc8sp2s3808	-11,96804	17,74684
monkeyc8sp2s3809	-12,01848	17,67641
monkeyc8sp2s3810	-12,06767	17,60488
monkeyc8sp2s3811	-12,11558	17,53226
monkeyc8sp2s3812	-12,1622	17,45858
monkeyc8sp2s3813	-12,20751	17,38387
monkeyc8sp2s3814	-12,25147	17,30815
monkeyc8sp2s3815	-12,29407	17,23143
monkeyc8sp2s3816	-12,33529	17,15375
monkeyc8sp2s3817	-12,3751	17,07513
monkeyc8sp2s3818	-12,41348	16,9956
monkeyc8sp2s3819	-12,45041	16,91517
monkeyc8sp2s3820	-12,48588	16,83389
monkeyc8sp2s3821	-12,51986	16,75177
monkeyc8sp2s3822	-12,55234	16,66884
monkeyc8sp2s3823	-12,58329	16,58513
monkeyc8sp2s3824	-12,61271	16,50067
monkeyc8sp2s3825	-12,64056	16,415489
monkeyc8sp2s3826	-12,66683	16,329609
monkeyc8sp2s3827	-12,69152	16,243064
monkeyc8sp2s3828	-12,7146	16,155882
monkeyc8sp2s3829	-12,73605	16,068093
monkeyc8sp2s3830	-12,75587	15,979729
monkeyc8sp2s3831	-12,77403	15,890819
monkeyc8sp2s3832	-12,79053	15,801394
monkeyc8sp2s3833	-12,80535	15,711487
monkeyc8sp2s3834	-12,81848	15,621127
monkeyc8sp2s3835	-12,8299	15,5303476
monkeyc8sp2s3836	-12,83962	15,4391804
monkeyc8sp2s3837	-12,84761	15,347658
monkeyc8sp2s3838	-12,85386	15,255813
monkeyc8sp2s3839	-12,85837	15,163678
monkeyc8sp2s3840	-12,86113	15,071286
monkeyc8sp2s3841	-12,86213	14,978671
monkeyc8sp2s3842	-12,86136	14,885867
monkeyc8sp2s3843	-12,85882	14,792907
monkeyc8sp2s3844	-12,8545	14,699825
monkeyc8sp2s3845	-12,84838	14,606656
monkeyc8sp2s3846	-12,84048	14,513433
monkeyc8sp2s3847	-12,83079	14,42019
monkeyc8sp2s3848	-12,81929	14,32696
monkeyc8sp2s3849	-12,806	14,23379
monkeyc8sp2s3850	-12,7909	14,1407
monkeyc8sp2s3851	-12,77399	14,04773
monkeyc8sp2s3852	-12,75528	13,95492
monkeyc8sp2s3853	-12,73477	13,86229
monkeyc8sp2s3854	-12,71244	13,76989
monkeyc8sp2s3855	-12,68832	13,67775
monkeyc8sp2s3856	-12,66239	13,58591
monkeyc8sp2s3857	-12,63466	13,4944
monkeyc8sp2s3858	-12,60514	13,40326
monkeyc8sp2s3859	-12,57382	13,31252
monkeyc8sp2s3860	-12,54071	13,22221
monkeyc8sp2s3861	-12,50583	13,13238
monkeyc8sp2s3862	-12,46916	13,04306
monkeyc8sp2s3863	-12,43073	12,95427
monkeyc8sp2s3864	-12,39054	12,86607
monkeyc8sp2s3865	-12,34859	12,77848
monkeyc8sp2s3866	-12,30489	12,69153
monkeyc8sp2s3867	-12,25946	12,60527
monkeyc8sp2s3868	-12,21231	12,51972
monkeyc8sp2s3869	-12,16344	12,43493
monkeyc8sp2s3870	-12,11287	12,35092
monkeyc8sp2s3871	-12,06061	12,26773
monkeyc8sp2s3872	-12,00667	12,1854
monkeyc8sp2s3873	-11,95107	12,10395
monkeyc8sp2s3874	-11,89381	12,02342
monkeyc8sp2s3875	-11,83493	11,94384
monkeyc8sp2s3876	-11,77442	11,86526
monkeyc8sp2s3877	-11,71231	11,78769
monkeyc8sp2s3878	-11,64862	11,71117
monkeyc8sp2s3879	-11,58335	11,63574
monkeyc8sp2s3880	-11,51654	11,56143
monkeyc8sp2s3881	-11,4482	11,48827
monkeyc8sp2s3882	-11,37835	11,41628
monkeyc8sp2s3883	-11,307	11,3455
monkeyc8sp2s3884	-11,23419	11,27597
monkeyc8sp2s3885	-11,15993	11,20771
monkeyc8sp2s3886	-11,08424	11,14075
monkeyc8sp2s3887	-11,00715	11,07512
monkeyc8sp2s3888	-10,92867	11,01085
monkeyc8sp2s3889	-10,84885	10,94797
monkeyc8sp2s3890	-10,76768	10,88651
monkeyc8sp2s3891	-10,68522	10,82649
monkeyc8sp2s3892	-10,60147	10,76794
monkeyc8sp2s3893	-10,51647	10,7109
monkeyc8sp2s3894	-10,43024	10,65538
monkeyc8sp2s3895	-10,34281	10,60141
monkeyc8sp2s3896	-10,2542	10,54902
monkeyc8sp2s3897	-10,16446	10,49824
monkeyc8sp2s3898	-10,07359	10,44908
monkeyc8sp2s3899	-9,98165	10,40157
monkeyc8sp2s3900	-9,88864	10,35574
monkeyc8sp2s3901	-9,79462	10,3116
monkeyc8sp2s3902	-9,69959	10,26919
monkeyc8sp2s3903	-9,60361	10,22852
monkeyc8sp2s3904	-9,50669	10,18961
monkeyc8sp2s3905	-9,40888	10,15248
monkeyc8sp2s3906	-9,3102	10,11716
monkeyc8sp2s3907	-9,2107	10,08366
monkeyc8sp2s3908	-9,11039	10,05201
monkeyc8sp2s3909	-9,00932	10,02221
monkeyc8sp2s3910	-8,907515	9,99429
monkeyc8sp2s3911	-8,80502	9,96827
monkeyc8sp2s3912	-8,701866	9,94416
monkeyc8sp2s3913	-8,598089	9,92197
monkeyc8sp2s3914	-8,493724	9,90173
monkeyc8sp2s3915	-8,388808	9,88344
monkeyc8sp2s3916	-8,283378	9,86712
monkeyc8sp2s3917	-8,177471	9,85279
monkeyc8sp2s3918	-8,0711238	9,84045
monkeyc8sp2s3919	-7,9643746	9,83011
monkeyc8sp2s3920	-7,857261	9,82179
monkeyc8sp2s3921	-7,749821	9,8155
monkeyc8sp2s3922	-7,642094	9,81125
monkeyc8sp2s3923	-7,534118	9,80904
monkeyc8sp2s3924	-7,425931	9,80888
monkeyc8sp2s3925	-7,317573	9,81078
monkeyc8sp2s3926	-7,209084	9,81475
monkeyc8sp2s3927	-7,100502	9,82079
monkeyc8sp2s3928	-6,99187	9,82891
monkeyc8sp2s3929	-6,88322	9,83911
monkeyc8sp2s3930	-6,7746	9,85139
monkeyc8sp2s3931	-6,66605	9,86576
monkeyc8sp2s3932	-6,5576	9,88222
monkeyc8sp2s3933	-6,4493	9,90077
monkeyc8sp2s3934	-6,34119	9,9214
monkeyc8sp2s3935	-6,2333	9,94413
monkeyc8sp2s3936	-6,12569	9,96895
monkeyc8sp2s3937	-6,01838	9,99585
monkeyc8sp2s3938	-5,91143	10,02483
monkeyc8sp2s3939	-5,80486	10,0559
monkeyc8sp2s3940	-5,69872	10,08904
monkeyc8sp2s3941	-5,59306	10,12425
monkeyc8sp2s3942	-5,4879	10,16152
monkeyc8sp2s3943	-5,3833	10,20085
monkeyc8sp2s3944	-5,27929	10,24223
monkeyc8sp2s3945	-5,17591	10,28565
monkeyc8sp2s3946	-5,0732	10,33111
monkeyc8sp2s3947	-4,9712	10,37858
monkeyc8sp2s3948	-4,86996	10,42807
monkeyc8sp2s3949	-4,76951	10,47956
monkeyc8sp2s3950	-4,66988	10,53304
monkeyc8sp2s3951	-4,57113	10,58849
monkeyc8sp2s3952	-4,47329	10,6459
monkeyc8sp2s3953	-4,37639	10,70526
monkeyc8sp2s3954	-4,28049	10,76654
monkeyc8sp2s3955	-4,1856	10,82975
monkeyc8sp2s3956	-4,09178	10,89485
monkeyc8sp2s3957	-3,99906	10,96183
monkeyc8sp2s3958	-3,90748	11,03067
monkeyc8sp2s3959	-3,81708	11,10136
monkeyc8sp2s3960	-3,72789	11,17386
monkeyc8sp2s3961	-3,63995	11,24817
monkeyc8sp2s3962	-3,55329	11,32426
monkeyc8sp2s3963	-3,46796	11,40211
monkeyc8sp2s3964	-3,38398	11,4817
monkeyc8sp2s3965	-3,3014	11,56299
monkeyc8sp2s3966	-3,22024	11,64598
monkeyc8sp2s3967	-3,14055	11,73062
monkeyc8sp2s3968	-3,06235	11,81691
monkeyc8sp2s3969	-2,98568	11,9048
monkeyc8sp2s3970	-2,91057	11,99428
monkeyc8sp2s3971	-2,83705	12,08531
monkeyc8sp2s3972	-2,76517	12,17787
monkeyc8sp2s3973	-2,69494	12,27193
monkeyc8sp2s3974	-2,6264	12,36746
monkeyc8sp2s3975	-2,55958	12,46443
monkeyc8sp2s3976	-2,4945	12,56281
monkeyc8sp2s3977	-2,43121	12,66256
monkeyc8sp2s3978	-2,36972	12,76366
monkeyc8sp2s3979	-2,31007	12,86606
monkeyc8sp2s3980	-2,25229	12,96975
monkeyc8sp2s3981	-2,19639	13,07468
monkeyc8sp2s3982	-2,14241	13,18082
monkeyc8sp2s3983	-2,09037	13,28813
monkeyc8sp2s3984	-2,0403	13,39658
monkeyc8sp2s3985	-1,99222	13,50614
monkeyc8sp2s3986	-1,94616	13,61676
monkeyc8sp2s3987	-1,90213	13,72841
monkeyc8sp2s3988	-1,86017	13,84105
monkeyc8sp2s3989	-1,82029	13,95464
monkeyc8sp2s3990	-1,78252	14,06915
monkeyc8sp2s3991	-1,74687	14,18454
monkeyc8sp2s3992	-1,71336	14,30076
monkeyc8sp2s3993	-1,68202	14,41778
monkeyc8sp2s3994	-1,65286	14,535552
monkeyc8sp2s3995	-1,62589	14,654041
monkeyc8sp2s3996	-1,60114	14,773205
monkeyc8sp2s3997	-1,57863	14,893001
monkeyc8sp2s3998	-1,55835	15,013389
monkeyc8sp2s3999	-1,54034	15,134325
monkeyc8sp2s4000	-1,5246	15,255768

monkeyc1g1s101	5,564799	11,782053
monkeyc1g1s106	3,861763	10,06109
monkeyc1g1s11	3,364345	10,19331
monkeyc1g1s111	3,692062	10,515866
monkeyc1g1s12	4,23395	10,003093
monkeyc1g1s142	4,80549	9,978064
monkeyc1g1s147	4,618501	11,377746
monkeyc1g1s167	5,263739	10,820123
monkeyc1g1s173	4,536742	9,952325
monkeyc1g1s181	4,082804	9,875242
monkeyc1g1s191	3,785894	10,302918
monkeyc1g1s192	5,514295	10,502533
monkeyc1g1s195	6,422256	11,706095
monkeyc1g1s2	4,110747	11,103186
monkeyc1g1s211	4,887432	10,919868
monkeyc1g1s234	4,81953	10,430947
monkeyc1g1s235	4,717367	11,451199
monkeyc1g1s258	4,617014	11,209486
monkeyc1g1s262	4,237202	11,382547
monkeyc1g1s280	3,628798	10,692476
monkeyc1g1s3	4,11471	11,039587
monkeyc1g1s30	3,83098	11,027824
monkeyc1g1s300	5,678345	10,585672
monkeyc1g1s304	3,700627	10,745353
monkeyc1g1s308	3,893268	10,542175
monkeyc1g1s316	5,58251	11,496313
monkeyc1g1s325	3,609467	10,720611
monkeyc1g1s332	4,7882	11,317546
monkeyc1g1s339	6,235127	11,623566
monkeyc1g1s340	6,566386	11,553516
monkeyc1g1s341	4,371039	9,80536
monkeyc1g1s342	4,166591	10,994705
monkeyc1g1s366	4,664389	10,910475
monkeyc1g1s367	5,651489	11,448786
monkeyc1g1s368	5,255803	10,79658
monkeyc1g1s372	4,487194	10,553529
monkeyc1g1s376	3,639004	10,687482
monkeyc1g1s381	5,587031	10,622995
monkeyc1g1s400	4,084394	10,964285
monkeyc1g1s429	6,027343	10,98715
monkeyc1g1s439	5,826038	11,630048
monkeyc1g1s451	3,869221	9,891539
monkeyc1g1s463	4,284781	10,975441
monkeyc1g1s482	3,955271	10,485388
monkeyc1g1s491	6,172461	11,57675
monkeyc1g1s51	3,384014	10,567839
monkeyc1g1s52	5,077119	11,421814
monkeyc1g1s60	4,466817	9,909351
monkeyc1g1s61	4,411248	10,22585
monkeyc1g1s64	5,767066	10,772608
monkeyc1g1s75	5,683246	11,425206
monkeyc1g1s84	3,856414	10,752869
monkeyc1g1s94	5,70142	11,716258
monkeyc3l1s1001	5,06479301	13,8934784
monkeyc3l1s1002	3,91129824	13,36782249
monkeyc3l1s1003	4,52151786	13,32095539
monkeyc3l1s1004	5,77845318	13,70048095
monkeyc3l1s1005	8,47453912	13,9889664
monkeyc3l1s1006	7,41568673	13,41678194
monkeyc3l1s1007	4,93008237	14,06865122
monkeyc3l1s1008	7,05611485	13,22079738
monkeyc3l1s1009	2,09599294	13,26039795
monkeyc3l1s1010	6,07916728	14,05983339
monkeyc3l1s1011	3,40930554	14,01069888
monkeyc3l1s1012	5,33281898	14,16622434
monkeyc3l1s1013	3,37505788	13,94170029
monkeyc3l1s1014	1,52347634	13,62992235
monkeyc3l1s1015	1,71027843	13,35323465
monkeyc3l1s1016	7,16830932	13,95870822
monkeyc3l1s1017	2,75213338	13,70118702
monkeyc3l1s1018	2,76840683	13,34401271
monkeyc3l1s1019	3,98690025	13,30893225
monkeyc3l1s1020	5,35755748	13,65065295
monkeyc3l1s1021	8,0935933	13,29808682
monkeyc3l1s1022	6,21633351	14,13582074
monkeyc3l1s1023	2,14860931	14,01501951
monkeyc3l1s1024	4,11205162	13,20705801
monkeyc3l1s1025	6,28498971	13,26811851
monkeyc3l1s1026	2,68665566	13,96131892
monkeyc3l1s1027	5,38879111	14,01210284
monkeyc3l1s1028	2,99832226	13,89515587
monkeyc3l1s1029	6,92405287	13,46334839
monkeyc3l1s1030	3,15603789	14,05531475
monkeyc3l1s1031	5,84083605	13,26950259
monkeyc3l1s1032	2,6012889	13,94073874
monkeyc3l1s1033	5,7773902	13,50799577
monkeyc3l1s1034	3,34096383	13,9205574
monkeyc3l1s1035	8,01603442	13,99021612
monkeyc3l1s1036	5,28756534	13,38112926
monkeyc3l1s1037	7,50765271	13,86127313
monkeyc3l1s1038	3,56606522	13,96043234
monkeyc3l1s1039	3,83484558	14,01326807
monkeyc3l1s1040	1,59151279	13,60220585
monkeyc3l1s1041	2,09343852	14,09528551
monkeyc3l1s1042	6,19690051	13,78185024
monkeyc3l1s1043	4,99098154	14,14585524
monkeyc3l1s1044	3,10344432	13,99553226
monkeyc3l1s1045	6,39782702	13,42800565
monkeyc3l1s1046	5,10351169	13,64036001
monkeyc3l1s1047	2,36614959	13,36837749
monkeyc3l1s1048	7,08879454	13,59260918
monkeyc3l1s1049	6,90766418	13,94410712
monkeyc3l1s1050	4,87079306	13,70481154
monkeyc3l1s1051	3,70376594	13,20157003
monkeyc3l1s1052	6,51062184	13,37306886
monkeyc3l1s1053	2,29664971	13,77723935
monkeyc3l1s1054	4,29376178	13,97932976
monkeyc3l1s1055	1,90578225	14,16532461
monkeyc3l1s1056	7,35982259	13,33100571
monkeyc3l1s1057	5,92138832	13,27779438
monkeyc3l1s1058	5,73125281	13,23520518
monkeyc3l1s1059	7,70670499	13,63406968
monkeyc3l1s1060	3,83379035	13,27331754
monkeyc3l1s1061	6,59386597	13,65913477
monkeyc3l1s1062	5,9024336	13,49935197
monkeyc3l1s1063	5,86802054	13,4741467
monkeyc3l1s1064	3,91500829	13,62304086
monkeyc3l1s1065	6,52100603	13,89417662
monkeyc3l1s1066	6,31037042	13,40445803
monkeyc3l1s1067	8,17307695	13,80427348
monkeyc3l1s1068	7,09411415	13,8087335
monkeyc3l1s1069	8,12845368	13,23996557
monkeyc3l1s1070	4,45195757	13,60594932
monkeyc3l1s1071	7,32376334	13,30204031
monkeyc3l1s1072	2,43085327	13,59187427
monkeyc3l1s1073	8,03864521	13,62559181
monkeyc3l1s1074	3,8271363	13,75461337
monkeyc3l1s1075	3,73694941	13,54148309
monkeyc3l1s1076	5,07697893	13,33767683
monkeyc3l1s1077	8,0015745	13,94648054
monkeyc3l1s1078	5,04043487	13,78116994
monkeyc3l1s1079	3,24219976	14,11321847
monkeyc3l1s1080	6,68163048	13,35333922
monkeyc3l1s1081	8,12127927	13,93088423
monkeyc3l1s1082	6,30668279	13,53745045
monkeyc3l1s1083	4,86818264	13,79649515
monkeyc3l1s1084	8,02707227	13,49357104
monkeyc3l1s1085	2,13896902	13,77908091
monkeyc3l1s1086	5,96811506	14,06046812
monkeyc3l1s1087	6,85834135	13,77336185
monkeyc3l1s1088	5,84237177	13,7055426
monkeyc3l1s1089	2,83101284	13,74193348
monkeyc3l1s1090	5,85854722	13,82346809
monkeyc3l1s1091	1,5860374	13,43562493
monkeyc3l1s1092	1,79660341	13,86364786
monkeyc3l1s1093	3,13662701	13,59447174
monkeyc3l1s1094	6,36465724	13,81135836
monkeyc3l1s1095	4,07668375	13,68835341
monkeyc3l1s1096	1,86854889	14,13909744
monkeyc3l1s1097	2,81820488	13,42436344
monkeyc3l1s1098	3,62236007	13,8398507
monkeyc3l1s1099	7,79898157	13,6200732
monkeyc3l1s1100	3,45563867	13,78541023
monkeyc3l1s1101	6,11884546	14,11013136
monkeyc3l1s1102	6,4325269	14,09790879
monkeyc3l1s1103	3,2789656	13,91560034
monkeyc3l1s1104	4,56862663	13,95491177
monkeyc3l1s1105	8,36948256	14,0607969
monkeyc3l1s1106	4,6472021	13,99472789
monkeyc3l1s1107	8,26532355	13,74865581
monkeyc3l1s1108	8,10942872	13,53336453
monkeyc3l1s1109	8,08356522	13,2381679
monkeyc3l1s1110	2,86214811	14,11924316
monkeyc3l1s1111	5,76416508	13,7637248
monkeyc3l1s1112	8,3619664	13,5934522
monkeyc3l1s1113	7,22654403	13,43846266
monkeyc3l1s1114	2,6323506	14,04129824
monkeyc3l1s1115	8,38258069	13,66034472
monkeyc3l1s1116	6,56517864	13,88584694
monkeyc3l1s1117	6,93455568	13,24289491
monkeyc3l1s1118	6,41686412	14,1348501
monkeyc3l1s1119	4,62284083	13,33189281
monkeyc3l1s1120	1,66212416	13,84396872
monkeyc3l1s1121	3,25014054	14,1254386
monkeyc3l1s1122	4,50947747	13,46352213
monkeyc3l1s1123	2,43249212	14,05036582
monkeyc3l1s1124	5,18920358	14,13205383
monkeyc3l1s1125	2,28153187	13,27157001
monkeyc3l1s1126	5,17058269	13,75503181
monkeyc3l1s1127	6,38865451	14,0649499
monkeyc3l1s1128	3,93694225	13,42500864
monkeyc3l1s1129	7,35133406	13,65324329
monkeyc3l1s1130	5,03371905	14,0717361
monkeyc3l1s1131	6,0926846	13,50783242
monkeyc3l1s1132	4,43077219	14,14450546
monkeyc3l1s1133	2,14251259	13,54415676
monkeyc3l1s1134	7,94096385	13,84460877
monkeyc3l1s1135	6,62112986	14,03491688
monkeyc3l1s1136	2,31882672	13,54541138
monkeyc3l1s1137	4,51730251	13,3739228
monkeyc3l1s1138	7,35114641	13,88345369
monkeyc3l1s1139	2,35419655	13,63892515
monkeyc3l1s1140	4,93640842	13,92219305
monkeyc3l1s1141	7,51751516	14,12909462
monkeyc3l1s1142	6,14661078	13,87821106
monkeyc3l1s1143	4,18742783	13,71485044
monkeyc3l1s1144	7,16061117	14,16666575
monkeyc3l1s1145	8,00358241	13,69441023
monkeyc3l1s1146	3,11380939	13,44861813
monkeyc3l1s1147	5,3491901	13,97092698
monkeyc3l1s1148	7,15044817	13,29765064
monkeyc3l1s1149	6,87083601	14,09891749
monkeyc3l1s1150	7,968663	13,21266825
monkeyc3l1s1151	6,86674169	13,50059378
monkeyc3l1s1152	2,11859815	13,69997635
