sample label	d1	d2
monkeyc4l2s1691	13.27809057	13.67912749
monkeyc4l2s1694	13.72638317	13.38478053
monkeyc4l2s1697	14.01681214	13.20195540
monkeyc4l2s1698	15.34273745	13.20330233
monkeyc4l2s1700	15.15500204	13.68551792
monkeyc4l2s1702	16.43820606	13.65152099
monkeyc4l2s1704	14.59210173	14.18351756
monkeyc4l2s1705	13.42313328	13.80033202
monkeyc4l2s1707	14.99654811	13.54415655
monkeyc4l2s1709	16.29207883	13.36562572
monkeyc4l2s1715	14.90282249	13.35586108
monkeyc4l2s1718	14.92022560	13.73203938
monkeyc4l2s1719	15.45788299	13.86628854
monkeyc4l2s1725	15.81060272	13.93979815
monkeyc4l2s1728	13.71774214	13.79520287
monkeyc4l2s1730	16.27500733	14.12686449
monkeyc4l2s1732	14.13336506	13.89696887
monkeyc4l2s1733	16.20796353	14.17053737
monkeyc4l2s1734	13.83916794	13.59443301
monkeyc4l2s1736	13.06074311	13.24538335
monkeyc4l2s1737	15.53257572	13.27339141
monkeyc4l2s1739	14.34157130	13.69293034
monkeyc4l2s1740	15.43377379	14.01153970
monkeyc4l2s1741	13.27535715	13.62167037
monkeyc4l2s1742	14.95487951	13.66414925
monkeyc4l2s1743	15.47347962	13.46858031
monkeyc4l2s1744	14.06471368	13.75375240
monkeyc4l2s1745	16.34533934	14.09751204
monkeyc4l2s1747	13.74776196	14.15449395
monkeyc4l2s1751	15.46054065	13.47545426
monkeyc4l2s1753	16.14687643	13.63048146
monkeyc4l2s1754	15.52707749	13.84270745
monkeyc4l2s1755	15.26357958	13.77329437
monkeyc4l2s1756	15.85849136	13.49463845
monkeyc4l2s1760	13.68372802	14.11889554
monkeyc4l2s1762	15.11369420	14.01206676
monkeyc4l2s1764	16.07851204	13.41966792
monkeyc4l2s1766	12.95681876	13.33616485
monkeyc4l2s1769	15.08818948	13.37188093
monkeyc4l2s1771	16.35652062	13.48840214
monkeyc4l2s1773	15.76370599	13.60515079
monkeyc4l2s1774	13.87770227	14.16841853
monkeyc4l2s1775	15.85372390	13.61025332
monkeyc4l2s1776	14.73070429	13.62199083
monkeyc4l2s1780	13.26039521	13.23593702
monkeyc4l2s1782	15.90371536	13.31916739
monkeyc4l2s1783	15.86960982	13.82864545
monkeyc4l2s1784	15.62526807	13.32305242
monkeyc4l2s1785	14.75228026	13.23418334
monkeyc4l2s1786	13.71211486	13.80174947
monkeyc4l2s1787	15.34052494	13.57855472
monkeyc4l2s1789	15.27524240	13.46182605
monkeyc4l2s1791	13.77797893	13.51107831
monkeyc4l2s1792	16.36627331	14.10215259
monkeyc4l2s1794	15.35582906	14.16055233
monkeyc4l2s1795	15.53784991	13.27444029
monkeyc4l2s1799	13.60170823	13.35252464
monkeyc4l2s1801	13.12558189	13.72688706
monkeyc4l2s1802	14.26825133	14.06543116
monkeyc4l2s1808	13.33237128	13.55628139
monkeyc4l2s1809	14.67493790	13.47917077
monkeyc4l2s1812	16.02722929	13.31426217
monkeyc4l2s1814	16.38666092	13.55508969
monkeyc4l2s1815	14.67672880	14.01349385
monkeyc4l2s1816	15.80791854	13.35086763
monkeyc4l2s1817	13.69764113	13.73575689
monkeyc4l2s1818	13.73688598	13.32915992
monkeyc4l2s1819	15.52456253	13.82930730
monkeyc4l2s1821	15.90491744	13.29606764
monkeyc4l2s1822	13.54819916	13.24729218
monkeyc4l2s1824	16.49683353	13.28277546
monkeyc4l2s1828	14.84497284	14.07670228
monkeyc4l2s1829	13.61156157	13.87059531
monkeyc4l2s1830	16.36081829	13.37793523
monkeyc4l2s1831	16.29690286	13.62975695
monkeyc4l2s1833	13.41464024	13.72506724
monkeyc4l2s1835	13.86466220	13.59997491
monkeyc4l2s1836	15.18917554	13.68376853
monkeyc4l2s1837	14.06881925	14.06739537
monkeyc4l2s1838	15.26588313	14.12571454
monkeyc4l2s1840	13.03172762	13.70781212
monkeyc4l2s1849	16.38306846	13.54883935
monkeyc4l2s1851	13.09204845	13.52113991
monkeyc4l2s1852	15.33070645	13.71713290
monkeyc4l2s1853	14.35966171	13.69138092
monkeyc4l2s1854	15.32204215	13.77015472
monkeyc4l2s1855	14.61916017	14.00853127
monkeyc4l2s1859	16.24807259	13.41378919
monkeyc4l2s1860	15.24419960	13.69867575
monkeyc4l2s1862	14.75685688	13.56593075
monkeyc4l2s1864	15.26748494	13.25488117
monkeyc4l2s1866	13.71746640	14.18854493
monkeyc4l2s1868	15.80741798	13.71494196
monkeyc4l2s1870	16.10275072	13.75769793
monkeyc4l2s1872	13.70088409	13.74021739
monkeyc4l2s1874	15.08569503	13.84001467
monkeyc4l2s1875	14.73490402	13.87347687
monkeyc4l2s1876	15.14337130	13.85899462
monkeyc4l2s1878	15.92936268	13.24981659
monkeyc4l2s1879	15.00194081	13.28360104
monkeyc4l2s1880	16.18649024	14.04554737
monkeyc4l2s1883	15.28465169	14.03048412
monkeyc4l2s1884	14.79088853	13.46797683
monkeyc4l2s1886	14.36235560	13.46067566
monkeyc4l2s1887	14.66917079	13.35466501
monkeyc4l2s1889	15.47308875	13.42800166
monkeyc4l2s1890	14.72043082	13.51483968
monkeyc4l2s1892	15.90573231	13.82801632
monkeyc4l2s1893	14.18098612	14.15551452
monkeyc4l2s1895	13.99962381	13.28658792
monkeyc4l2s1896	14.68631323	13.41210194
monkeyc4l2s1897	14.54456705	13.43729933
monkeyc4l2s1899	13.99262982	13.25920728
monkeyc4l2s1903	14.97691872	13.93102443
monkeyc4l2s1904	13.42507819	14.11146153
monkeyc4l2s1905	15.08051215	13.37340495
monkeyc4l2s1906	13.51550135	13.29002843
monkeyc4l2s1908	14.82650032	13.30833816
monkeyc4l2s1909	13.72207751	13.99789278
monkeyc4l2s1910	15.69361226	14.00411852
monkeyc4l2s1911	14.91677793	13.22971168
monkeyc4l2s1912	14.70779465	13.73193332
monkeyc4l2s1920	15.63113857	13.23647111
monkeyc4l2s1922	13.37051085	13.71918367
monkeyc4l2s1923	14.84714788	13.25434555
monkeyc4l2s1924	14.47478457	13.86860048
monkeyc4l2s1925	13.59947591	14.06504628
monkeyc4l2s1926	13.45099592	13.99296122
monkeyc4l2s1927	13.23133562	13.24264303
monkeyc4l2s1929	14.05693325	14.16233761
monkeyc4l2s1931	14.33204827	13.30756872
monkeyc4l2s1932	15.32118485	13.99550708
monkeyc4l2s1936	15.86014601	13.33145622
monkeyc4l2s1939	14.51939672	13.71993888
monkeyc4l2s1940	14.51979737	13.95600315
monkeyc4l2s1942	14.37200195	14.01648986
monkeyc4l2s1943	14.30514345	13.22586421
monkeyc4l2s1944	13.17421787	14.13679487
monkeyc4l2s1947	14.11437879	13.34336273
monkeyc4l2s1952	14.36258971	13.27877969
monkeyc4l2s1953	13.72469701	14.16440022
monkeyc4l2s1958	15.08933960	13.75472618
monkeyc4l2s1959	14.37107800	13.29603868
monkeyc4l2s1961	16.10475602	13.22497626
monkeyc4l2s1963	16.45691949	14.04066567
monkeyc4l2s1965	14.80090902	13.69708999
monkeyc4l2s1968	15.99087118	13.94846711
monkeyc4l2s1969	14.15171601	13.26441894
monkeyc4l2s1971	15.07814615	13.42154021
monkeyc4l2s1972	15.80110426	13.54785947
monkeyc4l2s1973	14.06234807	13.63841507
monkeyc4l2s1976	14.98824962	13.66210332
monkeyc4l2s1983	13.81274586	13.35833960
monkeyc4l2s1984	15.79152809	13.85471753
monkeyc4l2s1988	15.85040912	13.48903211
monkeyc4l2s1989	16.17608671	13.23911109
monkeyc4l2s1990	13.74275683	13.96094276
monkeyc4l2s1992	15.73658914	14.00354081
monkeyc4l2s1993	16.32851898	13.22424468
monkeyc4l2s1996	14.36320841	14.17548156
monkeyc4l2s2000	16.34483835	13.46865916
monkeyc6r1s2504	17.89586800	13.98214900
monkeyc6r1s2506	19.36162800	11.38909500
monkeyc6r1s2512	19.47754100	10.71284500
monkeyc6r1s2536	17.63957600	14.27430000
monkeyc6r1s2542	15.37651400	16.77860600
monkeyc6r1s2564	17.58249300	14.48220300
monkeyc6r1s2570	18.84843300	12.16195700
monkeyc6r1s2578	15.61832800	16.43425800
monkeyc6r1s2580	17.83166500	13.84190400
monkeyc6r1s2584	19.10041000	11.28787600
monkeyc6r1s2586	19.14769000	11.27519200
monkeyc6r1s2598	15.99438500	16.45888300
monkeyc6r1s2606	18.18021400	13.42378000
monkeyc6r1s2614	19.01443500	12.58569200
monkeyc6r1s2622	17.27323200	14.86880800
monkeyc6r1s2634	16.37648000	16.17774600
monkeyc6r1s2636	13.81378200	18.03258100
monkeyc6r1s2640	16.40924600	15.82302600
monkeyc6r1s2650	13.21838700	18.01698700
monkeyc6r1s2660	14.76141000	17.17076100
monkeyc6r1s2664	14.72264300	17.15511900
monkeyc6r1s2668	18.28977400	13.61616600
monkeyc6r1s2670	15.33322900	16.52102700
monkeyc6r1s2684	18.80620200	12.22901500
monkeyc6r1s2688	17.26013900	15.17906000
monkeyc6r1s2690	18.43713800	13.24812000
monkeyc6r1s2696	18.89934200	12.42764700
monkeyc6r1s2698	15.32617600	16.72587200
monkeyc6r1s2700	18.07082900	13.92641800
monkeyc6r1s2712	14.29757700	17.50116000
monkeyc6r1s2713	16.96216200	15.40774700
monkeyc6r1s2728	18.80654900	12.87869800
monkeyc6r1s2734	15.80602800	16.27728300
monkeyc6r1s2736	15.04542900	17.02191700
monkeyc6r1s2740	16.80494500	15.33804000
monkeyc6r1s2744	18.95586200	11.81367600
monkeyc6r1s2748	16.42601600	15.92220800
monkeyc6r1s2754	19.06605700	11.49309900
monkeyc6r1s2755	14.81196000	17.01530100
monkeyc6r1s2760	17.30027800	15.30668300
monkeyc6r1s2762	14.16175100	17.57550400
monkeyc6r1s2766	15.47579000	16.65971600
monkeyc6r1s2767	14.70613900	17.32766300
monkeyc6r1s2786	19.42774400	11.14635000
monkeyc6r1s2787	14.39773600	17.64212400
monkeyc6r1s2789	15.30973200	16.95735900
monkeyc6r1s2796	16.73745000	15.20303100
monkeyc6r1s2814	13.09885300	18.01224100
monkeyc6r1s2818	14.28108400	17.58573500
monkeyc6r1s2826	13.21773500	18.17454900
monkeyc6r1s2840	14.16475900	17.28961200
monkeyc6r1s2846	16.96652000	15.49979200
monkeyc6r1s2852	13.14116400	18.10459500
monkeyc6r1s2878	15.56213400	16.50566700
monkeyc6r1s2880	17.23692100	15.28914800
monkeyc6r1s2882	18.38133600	13.38902100
monkeyc6r1s2890	17.01103800	15.45554400
monkeyc6r1s2892	19.20659100	11.27847800
monkeyc6r1s2894	15.47035200	16.97126000
monkeyc6r1s2898	13.94852300	17.66614900
monkeyc6r1s2906	19.11767400	11.21970600
monkeyc6r1s2910	18.48885700	13.04072600
monkeyc6r1s2918	17.04513900	15.10452200
monkeyc6r1s2923	16.12913900	16.36841400
monkeyc6r1s2928	18.67215000	13.06163400
monkeyc6r1s2934	13.04785700	17.95315900
monkeyc6r1s2937	15.37772900	16.85306500
monkeyc6r1s2946	18.58026700	13.19040700
monkeyc6r1s2951	17.01545300	15.24062400
monkeyc6r1s2964	14.60862400	17.40101400
monkeyc6r1s2970	17.73843000	14.65772200
monkeyc6r1s2990	17.85334400	14.01582300
monkeyc6r1s2996	15.74784500	16.27941900
monkeyc7sp1s3410	20.46338000	17.59520000
monkeyc7sp1s3411	20.38827000	17.50572000
monkeyc7sp1s3413	20.31475000	17.41469000
monkeyc7sp1s3414	20.24287000	17.32213000
monkeyc7sp1s3415	20.17264000	17.22807000
monkeyc7sp1s3416	20.10410000	17.13254000
monkeyc7sp1s3417	20.03728000	17.03557000
monkeyc7sp1s3418	19.97220000	16.93719000
monkeyc7sp1s3419	19.90891000	16.83744000
monkeyc7sp1s3420	19.84742000	16.73634000
monkeyc7sp1s3421	19.78777000	16.63394000
monkeyc7sp1s3422	19.72999000	16.53025000
monkeyc7sp1s3424	19.67409000	16.42532000
monkeyc7sp1s3425	19.62011000	16.31918000
monkeyc7sp1s3426	19.56807000	16.21187000
monkeyc7sp1s3427	19.51800000	16.10342000
monkeyc7sp1s3428	19.46992000	15.99386000
monkeyc7sp1s3429	19.42386000	15.88324000
monkeyc7sp1s3430	19.37983000	15.77159000
monkeyc7sp1s3431	19.33787000	15.65895000
monkeyc7sp1s3432	19.29799000	15.54536000
monkeyc7sp1s3433	19.26022000	15.43085000
monkeyc7sp1s3435	19.22457000	15.31546000
monkeyc7sp1s3436	19.19106000	15.19924000
monkeyc7sp1s3437	19.15972000	15.08222000
monkeyc7sp1s3438	19.13056000	14.96444800
monkeyc7sp1s3439	19.10359000	14.84595900
monkeyc7sp1s3440	19.07884000	14.72679500
monkeyc7sp1s3441	19.05633000	14.60699900
monkeyc7sp1s3442	19.03605000	14.48661100
monkeyc7sp1s3443	19.01804000	14.36567500
monkeyc7sp1s3444	19.00230000	14.24423200
monkeyc7sp1s3447	18.98885000	14.12232600




monkeyc2g2s1000	14.46769100	6.99632800
monkeyc2g2s501	15.48396300	8.53609300
monkeyc2g2s506	15.03319800	7.25165600
monkeyc2g2s507	15.22648300	7.64729700
monkeyc2g2s510	15.23210100	8.27819300
monkeyc2g2s513	15.12214800	7.99135600
monkeyc2g2s516	14.89892600	9.87125100
monkeyc2g2s517	14.62735500	7.56496100
monkeyc2g2s518	15.11928100	7.27657800
monkeyc2g2s524	14.42000900	7.69649800
monkeyc2g2s528	14.83128100	7.03777800
monkeyc2g2s535	14.87794300	9.99482700
monkeyc2g2s537	14.82853000	8.30073100
monkeyc2g2s542	14.94011700	9.18676300
monkeyc2g2s547	15.39356300	8.13391900
monkeyc2g2s550	14.39228400	9.12248100
monkeyc2g2s551	15.24420500	8.12774300
monkeyc2g2s555	13.68420400	5.67964900
monkeyc2g2s559	15.35225900	8.39268700
monkeyc2g2s560	15.18504000	9.19832600
monkeyc2g2s561	13.34161700	6.30148100
monkeyc2g2s568	14.31440700	7.72947500
monkeyc2g2s581	15.38086000	8.13896700
monkeyc2g2s584	15.09132900	7.70760900
monkeyc2g2s586	14.52720500	8.69716100
monkeyc2g2s588	15.36900100	7.90735800
monkeyc2g2s592	14.57023400	7.65119000
monkeyc2g2s605	13.79997300	6.43117100
monkeyc2g2s614	14.96193700	7.88313000
monkeyc2g2s616	14.89774800	8.32161400
monkeyc2g2s626	14.07095900	7.60715500
monkeyc2g2s627	15.46641400	8.18672800
monkeyc2g2s631	15.25161600	9.32327900
monkeyc2g2s635	14.36369200	8.30323500
monkeyc2g2s636	15.00921600	8.52530600
monkeyc2g2s638	14.33851500	7.47024500
monkeyc2g2s651	15.08847000	8.95654800
monkeyc2g2s663	14.29509900	6.45708600
monkeyc2g2s670	15.30889400	7.89021300
monkeyc2g2s671	15.24500900	9.33413500
monkeyc2g2s675	13.92781800	7.81259000
monkeyc2g2s681	13.81644500	6.82783200
monkeyc2g2s683	15.18401000	8.97132200
monkeyc2g2s684	14.61950100	9.32780300
monkeyc2g2s690	14.85839500	8.80308100
monkeyc2g2s700	13.95429900	7.29442600
monkeyc2g2s705	15.43959000	8.02649300
monkeyc2g2s709	14.70599200	9.21123700
monkeyc2g2s711	14.31011100	7.95509000
monkeyc2g2s716	15.21567900	9.36581400
monkeyc2g2s719	14.05338200	7.91048000
monkeyc2g2s720	14.02979800	8.03058800
monkeyc2g2s723	14.74416400	7.13707100
monkeyc2g2s724	14.65173900	7.16032600
monkeyc2g2s729	15.21892300	9.77015400
monkeyc2g2s740	15.21285500	8.88813300
monkeyc2g2s746	15.17435100	8.56147400
monkeyc2g2s749	15.22505700	8.28967900
monkeyc2g2s750	14.00108500	8.00409400
monkeyc2g2s751	14.26032300	6.56070000
monkeyc2g2s764	15.29074900	7.98320400
monkeyc2g2s771	15.20056500	7.66262000
monkeyc2g2s776	15.21299100	7.87914200
monkeyc2g2s779	15.32306600	9.38301100
monkeyc2g2s782	14.04259500	7.89112800
monkeyc2g2s785	14.32523300	7.81195800
monkeyc2g2s789	14.37808300	7.68309600
monkeyc2g2s791	14.24362400	7.50370500
monkeyc2g2s792	15.44038400	8.22681000
monkeyc2g2s794	14.51794000	8.92640500
monkeyc2g2s799	15.27852200	8.70453900
monkeyc2g2s800	14.59776200	8.65492300
monkeyc2g2s802	15.28173400	8.48820200
monkeyc2g2s803	13.66631900	5.82200800
monkeyc2g2s805	15.18429600	9.47769400
monkeyc2g2s806	14.25404300	6.39223200
monkeyc2g2s807	13.36180500	6.51577900
monkeyc2g2s811	14.71586900	8.38139000
monkeyc2g2s814	15.44677500	8.19370200
monkeyc2g2s818	15.12078400	9.16967300
monkeyc2g2s825	14.85332000	6.88101700
monkeyc2g2s826	14.40578400	8.55464600
monkeyc2g2s827	15.04998600	7.21950800
monkeyc2g2s831	13.22296000	5.94738900
monkeyc2g2s838	13.34049900	5.56801500
monkeyc2g2s840	15.36049800	8.71854600
monkeyc2g2s842	13.12188200	5.59257700
monkeyc2g2s845	14.91696100	9.93213300
monkeyc2g2s853	15.40043200	8.61318100
monkeyc2g2s854	14.99364900	7.86645900
monkeyc2g2s858	15.05454500	9.71755800
monkeyc2g2s860	13.99784400	7.84965300
monkeyc2g2s861	14.44862800	7.47135400
monkeyc2g2s866	14.79971200	7.02816600
monkeyc2g2s870	14.90132400	10.15995200
monkeyc2g2s873	13.37479900	6.22489700
monkeyc2g2s876	15.47085700	8.80737600
monkeyc2g2s881	15.44826200	8.68363000
monkeyc2g2s883	14.91233400	9.47329900
monkeyc2g2s885	14.74465400	9.81062700
monkeyc2g2s887	14.09425800	8.33802500
monkeyc2g2s889	15.30514500	7.59578200
monkeyc2g2s890	14.03318400	7.27424600
monkeyc2g2s891	13.53151300	6.25271200
monkeyc2g2s894	14.30880500	8.32555000
monkeyc2g2s895	14.83059900	7.89462100
monkeyc2g2s897	15.21980400	8.08576300
monkeyc2g2s902	15.23730200	9.57881500
monkeyc2g2s903	14.54527000	8.40071600
monkeyc2g2s904	14.70395900	7.20777900
monkeyc2g2s910	15.00726300	9.13286700
monkeyc2g2s912	14.12481000	6.07167500
monkeyc2g2s914	15.31694500	9.46641300
monkeyc2g2s918	14.60275000	9.51756300
monkeyc2g2s924	14.44636900	6.51500300
monkeyc2g2s926	14.38141600	6.75597000
monkeyc2g2s932	15.07381600	7.15666700
monkeyc2g2s933	14.16222600	6.68692700
monkeyc2g2s937	14.93852900	10.01228300
monkeyc2g2s943	13.86507200	6.18129000
monkeyc2g2s945	14.77623700	6.56685400
monkeyc2g2s946	15.36346500	7.89990600
monkeyc2g2s949	14.91913900	6.90942100
monkeyc2g2s953	13.69255400	6.06555800
monkeyc2g2s962	15.38510000	7.75974100
monkeyc2g2s977	15.32218300	8.40975500
monkeyc2g2s979	14.54741900	7.00106300
monkeyc2g2s980	14.39466200	8.38503300
monkeyc2g2s984	14.40259200	7.39681000
monkeyc2g2s985	15.19669500	8.75933600
monkeyc2g2s994	14.67588300	7.94521900
monkeyc5hr1s2018	17.72425100	7.84472000
monkeyc5hr1s2020	16.22597900	3.94734300
monkeyc5hr1s2022	17.02851500	6.34441400
monkeyc5hr1s2023	16.54736900	5.14304800
monkeyc5hr1s2030	16.64043600	4.97142300
monkeyc5hr1s2032	17.41252500	8.97475500
monkeyc5hr1s2033	16.42260700	4.98260300
monkeyc5hr1s2034	16.62121400	4.35643200
monkeyc5hr1s2035	16.24179100	5.55581400
monkeyc5hr1s2037	16.38407100	5.92142100
monkeyc5hr1s2041	16.61675500	5.86778000
monkeyc5hr1s2044	15.14883400	3.69632700
monkeyc5hr1s2045	17.24678600	8.37760800
monkeyc5hr1s2046	16.28795600	5.12283900
monkeyc5hr1s2047	17.83032200	7.44507000
monkeyc5hr1s2049	17.76589800	8.93149800
monkeyc5hr1s2051	17.39368600	6.94951300
monkeyc5hr1s2052	17.13913500	6.61604000
monkeyc5hr1s2053	17.34484900	8.49676800
monkeyc5hr1s2055	15.57991400	3.49448400
monkeyc5hr1s2059	15.98162300	3.99628100
monkeyc5hr1s2060	15.64652300	3.32825000
monkeyc5hr1s2061	17.30184000	6.22302100
monkeyc5hr1s2064	17.31840500	7.11545100
monkeyc5hr1s2067	15.95721800	4.84124800
monkeyc5hr1s2069	16.83012000	6.81439400
monkeyc5hr1s2070	16.74267600	6.65860600
monkeyc5hr1s2072	15.43422300	2.97801100
monkeyc5hr1s2076	15.71897300	3.70424100
monkeyc5hr1s2077	16.07428700	4.66503600
monkeyc5hr1s2078	16.64077900	4.37516900
monkeyc5hr1s2082	17.39578200	8.78485700
monkeyc5hr1s2086	17.18814300	8.10420900
monkeyc5hr1s2095	17.33568200	6.19852400
monkeyc5hr1s2096	16.47638700	4.73035900
monkeyc5hr1s2099	17.11999300	6.96523300
monkeyc5hr1s2100	16.52417200	4.97155200
monkeyc5hr1s2101	16.77831100	4.82304500
monkeyc5hr1s2107	17.39955300	6.83109000
monkeyc5hr1s2109	17.51036600	6.45460800
monkeyc5hr1s2110	16.31424000	4.80114800
monkeyc5hr1s2114	16.21844100	5.29093300
monkeyc5hr1s2118	16.13441100	3.77359000
monkeyc5hr1s2120	16.87583200	5.11074600
monkeyc5hr1s2124	16.52193500	6.11339500
monkeyc5hr1s2128	16.53736700	4.21873600
monkeyc5hr1s2131	15.44298600	3.78625100
monkeyc5hr1s2133	17.06479600	7.53306100
monkeyc5hr1s2134	16.07136700	4.38321100
monkeyc5hr1s2136	16.98456200	5.96386800
monkeyc5hr1s2139	17.75929300	7.81260400
monkeyc5hr1s2143	15.83580300	3.44078600
monkeyc5hr1s2146	17.09629100	6.43920000
monkeyc5hr1s2148	15.65135300	3.85048300
monkeyc5hr1s2160	17.92665300	8.29210000
monkeyc5hr1s2166	16.62777700	4.27936400
monkeyc5hr1s2169	17.53533900	8.57722900
monkeyc5hr1s2172	17.34367000	6.41477200
monkeyc5hr1s2174	16.45564700	4.45584500
monkeyc5hr1s2179	15.17281800	3.19920000
monkeyc5hr1s2182	17.24906900	6.66095000
monkeyc5hr1s2185	16.87349500	6.62750800
monkeyc5hr1s2187	16.91913600	5.66383800
monkeyc5hr1s2188	15.42597500	3.77864300
monkeyc5hr1s2191	17.40802000	8.34341000
monkeyc5hr1s2195	15.18502900	3.05932800
monkeyc5hr1s2196	16.00935400	3.77957000
monkeyc5hr1s2197	14.87533200	3.56380700
monkeyc5hr1s2198	16.76270700	6.22211800
monkeyc5hr1s2206	17.28524400	8.51019000
monkeyc5hr1s2209	16.29745100	3.88888000
monkeyc5hr1s2216	16.58406600	5.95456200
monkeyc5hr1s2219	17.29618500	6.75810600
monkeyc5hr1s2224	16.83082200	6.23939400
monkeyc5hr1s2235	16.92813100	7.33406700
monkeyc5hr1s2242	15.36167700	3.74958700
monkeyc5hr1s2251	17.58937600	8.08652100
monkeyc5hr1s2256	17.14517000	6.62187900
monkeyc5hr1s2257	16.32642400	4.50099900
monkeyc5hr1s2258	16.75291300	5.37102600
monkeyc5hr1s2262	16.12838400	5.34670500
monkeyc5hr1s2269	17.63397200	6.92833800
monkeyc5hr1s2270	15.71468900	4.57268100
monkeyc5hr1s2271	15.81499200	3.54835400
monkeyc5hr1s2272	16.86240400	5.05366600
monkeyc5hr1s2273	15.04646900	3.31475500
monkeyc5hr1s2276	17.03550000	5.06519300
monkeyc5hr1s2277	17.03788800	7.54629000
monkeyc5hr1s2282	16.71370900	5.19315400
monkeyc5hr1s2302	17.03132400	7.94884000
monkeyc5hr1s2303	17.37390100	6.43694800
monkeyc5hr1s2306	17.58880000	7.98270800
monkeyc5hr1s2308	17.34105300	8.53738400
monkeyc5hr1s2309	16.35697200	4.15010100
monkeyc5hr1s2313	17.02145200	7.13602400
monkeyc5hr1s2323	16.31703600	5.41873100
monkeyc5hr1s2325	16.97209700	7.20370100
monkeyc5hr1s2328	17.29288100	7.45705700
monkeyc5hr1s2352	17.59052800	7.47099700
monkeyc5hr1s2354	17.14840900	6.58695700
monkeyc5hr1s2357	15.28238300	3.98727800
monkeyc5hr1s2358	15.74137000	4.39859600
monkeyc5hr1s2365	17.76182400	8.76421900
monkeyc5hr1s2366	16.14288500	5.22027400
monkeyc5hr1s2368	16.70783800	5.90768100
monkeyc5hr1s2370	17.60625500	7.00515300
monkeyc5hr1s2371	15.51899100	3.14290900
monkeyc5hr1s2381	17.54001800	7.46254800
monkeyc5hr1s2384	17.26810800	5.52488800
monkeyc5hr1s2386	15.75259500	3.76747200
monkeyc5hr1s2388	17.32627300	6.35711600
monkeyc5hr1s2391	16.57394200	5.04941300
monkeyc5hr1s2397	17.60645500	7.57092500
monkeyc5hr1s2398	17.73621600	7.25272400
monkeyc5hr1s2401	17.51762800	7.04917800
monkeyc5hr1s2403	16.27209100	5.05552600
monkeyc5hr1s2415	16.51860000	5.28682600
monkeyc5hr1s2424	15.33724000	3.36890300
monkeyc5hr1s2425	17.82553300	8.52282800
monkeyc5hr1s2427	16.76664900	6.25140600
monkeyc5hr1s2429	15.58835100	3.30758400
monkeyc5hr1s2430	17.94623000	8.29757700
monkeyc5hr1s2432	17.15046100	5.32547300
monkeyc5hr1s2435	17.83848400	7.46869100
monkeyc5hr1s2437	17.14510300	7.85179300
monkeyc5hr1s2444	15.56343600	3.01560400
monkeyc5hr1s2449	17.46257600	6.90633600
monkeyc5hr1s2452	16.99209000	6.49161600
monkeyc5hr1s2453	16.75332500	6.30472600
monkeyc5hr1s2455	16.70989000	5.65057400
monkeyc5hr1s2456	15.14521700	3.26105100
monkeyc5hr1s2460	16.62990800	4.94940600
monkeyc5hr1s2464	17.72938900	8.77160200
monkeyc5hr1s2467	17.13458600	7.02861800
monkeyc5hr1s2468	15.82397400	4.36504100
monkeyc5hr1s2469	15.12757500	3.24727900
monkeyc5hr1s2471	15.48459000	4.34316100
monkeyc5hr1s2474	17.28053900	6.69643600
monkeyc5hr1s2483	16.50215100	5.30380500
monkeyc5hr1s2484	16.52872300	5.05452300
monkeyc5hr1s2490	16.78028100	5.83558900
monkeyc5hr1s2500	17.50040800	6.60771100
monkeyc6r1s2501	19.75861500	6.91307300
monkeyc6r1s2503	19.40151400	4.88930800
monkeyc6r1s2505	19.89299400	7.43432500
monkeyc6r1s2509	19.51770600	5.53098400
monkeyc6r1s2519	18.41466900	3.15006300
monkeyc6r1s2522	19.77309000	9.23055300
monkeyc6r1s2539	17.46476900	1.59392100
monkeyc6r1s2545	18.48829800	2.40022400
monkeyc6r1s2546	19.93729400	8.10211200
monkeyc6r1s2557	17.81371300	1.90663800
monkeyc6r1s2559	18.30477300	2.47232100
monkeyc6r1s2572	19.56646500	8.04867200
monkeyc6r1s2585	19.25215700	5.40348200
monkeyc6r1s2587	19.84050900	6.61555700
monkeyc6r1s2591	19.58562700	6.13394600
monkeyc6r1s2596	19.29539700	5.33329400
monkeyc6r1s2603	19.81072600	6.62452000
monkeyc6r1s2605	19.84772500	7.65277000
monkeyc6r1s2625	18.91796100	3.28608700
monkeyc6r1s2629	19.37851300	5.69668700
monkeyc6r1s2635	19.74264000	5.74995700
monkeyc6r1s2647	19.75631700	6.94940800
monkeyc6r1s2658	19.76002100	9.82911200
monkeyc6r1s2666	19.46077900	9.39454000
monkeyc6r1s2676	19.38975300	5.95499500
monkeyc6r1s2685	19.68746200	5.59937000
monkeyc6r1s2693	18.42471500	2.93800400
monkeyc6r1s2699	19.18292400	4.49997600
monkeyc6r1s2710	19.91082400	9.21515800
monkeyc6r1s2729	19.77695300	6.84692500
monkeyc6r1s2746	19.76328300	8.49884700
monkeyc6r1s2749	19.56218700	5.15705900
monkeyc6r1s2752	19.87943800	9.14266800
monkeyc6r1s2758	19.62310000	10.51112900
monkeyc6r1s2769	18.98209800	3.77249300
monkeyc6r1s2773	18.16761000	2.30962500
monkeyc6r1s2779	19.05741500	3.73488300
monkeyc6r1s2785	19.82460800	7.46079200
monkeyc6r1s2792	19.65450700	5.75320100
monkeyc6r1s2795	18.71185300	3.59428600
